,0
286,0.9817151
287,0.7690103
288,0.1690442
289,0.08646712
290,0.004957148
291,0.09569542
292,0.014885479
293,0.9959663
294,0.097074576
295,0.14567237
296,0.010791132
297,0.16475406
298,0.9997228
299,0.079951175
300,0.011549965
301,0.027808169
302,0.012999427
303,0.0675073
304,0.016315168
305,0.010159616
306,0.03641217
307,0.018077342
308,0.29982638
309,0.04158796
310,0.7412876
311,0.017693417
312,0.9997975
313,0.025476446
314,0.028946344
315,0.29982638
316,0.9989322
317,0.021411704
318,0.2141407
319,0.14449076
320,0.03452844
321,0.023411201
322,0.30605507
323,0.0015165753
324,0.12244154
325,0.15972729
326,0.5089818
327,0.046533942
328,0.60662216
329,0.0006007929
330,0.044671193
331,0.022027042
332,0.032859378
333,0.01257105
334,0.035960402
335,0.23138833
336,0.033512864
337,0.16780344
338,0.0052326773
339,0.00024218459
340,0.20047575
341,0.075441994
342,0.0037768844
343,0.023299525
344,0.04935665
345,0.61883754
346,0.028577954
347,0.014407305
348,0.0408184
349,0.029303655
350,0.32015377
351,0.16738525
352,0.06469593
353,0.15551816
354,0.017392965
355,0.64545745
356,0.34973285
357,0.15419704
358,0.13723575
359,0.004424018
360,0.059349954
361,0.32072902
362,0.018192448
363,0.046162844
364,0.8007483
365,0.031746045
366,0.06144691
367,0.01355472
368,0.014539615
369,0.023643665
370,0.021114383
371,0.098012716
372,0.010365779
373,0.54583865
374,0.15402241
375,0.0026206805
376,0.021993676
377,0.00791383
378,0.0003555262
379,0.010137061
380,0.016792195
381,0.5339649
382,0.3830802
383,0.08637298
384,0.017137535
385,0.07857951
386,0.044632282
387,0.04695844
388,0.011265904
389,0.026716145
390,0.05019505
391,0.12806502
392,0.009978373
393,0.14296095
394,0.21364294
395,0.014796748
396,0.04432592
397,0.03196329
398,0.04589316
399,0.056408875
400,0.0009044649
401,0.020983102
402,0.051267445
403,0.019567834
404,0.055662483
405,0.03747436
406,0.0029215615
407,0.030901926
408,0.09242944
409,0.054830216
410,0.0966198
411,0.028246937
412,0.01160365
413,0.013696961
414,0.031281654
415,0.059403185
416,0.046967804
417,0.99963796
418,0.009316291
419,0.12396825
420,0.025391972
421,0.00743145
422,0.049933024
423,0.014942613
424,0.9978271
425,0.04315181
426,0.14832133
427,0.058101647
428,0.0021527922
429,0.0729525
430,0.025908865
431,0.090767615
432,0.032909915
433,0.038426735
434,0.049550205
435,0.051269785
436,0.08976843
437,0.21515992
438,0.023587748
439,0.024814032
440,0.18024339
441,0.082760885
442,0.047986902
443,0.013343574
444,0.030992215
445,0.034752272
446,0.42614833
447,0.009774853
448,0.041099995
449,0.0024257207
450,0.067941085
451,0.030311756
452,0.34526408
453,0.096021764
454,0.10071107
455,0.015607403
456,0.028929876
457,0.057468206
458,0.14839199
459,0.14538866
460,0.15550096
461,0.107407555
462,0.010861561
463,0.009312274
464,0.025198594
465,0.02698244
466,0.058426764
467,0.016076839
468,0.011412022
469,0.015128347
470,0.9522418
471,0.99852127
472,0.23373498
473,0.070417054
474,0.030096278
475,0.9987832
476,0.9852636
477,0.26650006
478,0.82694006
479,0.99668795
480,0.1633455
481,0.03319346
482,0.06958194
483,0.99944884
484,0.13870373
485,0.0051464033
486,0.054306097
487,0.007000811
488,0.021637544
489,0.99936134
490,0.9995345
491,0.995274
492,0.99818844
493,0.3410756
494,0.017170535
495,0.9900594
496,0.043114316
497,0.010389972
498,0.9971933
499,0.86438155
500,0.9985012
501,0.99994934
502,0.99955684
503,0.99764913
504,0.999948
505,0.9989316
506,0.99925464
507,0.99947315
508,0.9988512
509,0.9999721
510,0.9989243
511,0.70969266
512,0.16638319
513,0.9994173
514,0.97847784
515,0.9995153
516,0.98291713
517,0.9999056
518,0.9994967
519,0.22924882
520,0.9636364
521,0.22640891
522,0.99978966
523,0.999338
524,0.39837372
525,0.99783933
526,0.83560836
527,0.07012238
528,0.3280316
529,0.9974625
530,0.9432554
531,0.05552939
532,0.043055706
533,0.694214
534,0.060071986
535,0.99957615
536,0.24393533
537,0.99616647
538,0.0018342232
539,0.9999354
540,0.2264875
541,0.9888353
542,0.30223522
543,0.9587704
544,0.5860059
545,0.9996137
546,0.035737768
547,0.999866
548,0.9992354
549,0.9985085
550,0.9997788
551,0.99479914
552,0.99817026
553,0.99904686
554,0.9996215
555,0.999866
556,0.9019241
557,0.99989545
558,0.9997589
559,0.027110718
560,0.015988031
561,0.32850724
562,0.9999927
563,0.018090965
564,0.011364784
565,0.17049651
566,0.02538474
567,0.053860266
568,0.017543985
569,0.004564686
570,0.18359396
571,0.0025231086
572,0.59033716
573,0.010302436
574,0.015918316
575,0.9953703
576,0.0046955147
577,0.99074745
578,0.13411807
579,0.01986639
580,0.5367838
581,0.014420536
582,0.015909653
583,0.0040717637
584,0.9871588
585,0.2357187
586,0.0026434471
587,0.94617116
588,0.14896628
589,0.014543313
590,0.021255579
591,0.9988803
592,0.08005185
593,0.55179286
594,0.9980591
595,0.029909547
596,0.03302002
597,0.083806925
598,0.99987817
599,0.3919483
600,0.2264875
601,0.5558496
602,0.19268635
603,0.020910388
604,0.018874083
605,0.9995353
606,0.9940024
607,0.9999882
608,0.9973322
609,0.9996767
610,0.9998876
611,0.9992588
612,0.9999882
613,0.008935226
614,0.9980015
615,0.99670297
616,0.9990382
617,0.9997694
618,0.47264993
619,0.9998455
620,0.9998271
621,0.0346023
622,0.99824095
623,0.9991309
624,0.021148723
625,0.9998673
626,0.9928803
627,0.9970655
628,0.9998455
629,0.97544277
630,0.99799466
631,0.99654704
632,0.15333413
633,0.1176185
634,0.033209108
635,0.958984
636,0.07825345
637,0.012766681
638,0.040686633
639,0.99973994
640,0.047552433
641,0.05922169
642,0.008358565
643,0.04377993
644,0.011477157
645,0.05336819
646,0.14942013
647,0.08950879
648,0.025106968
649,0.9659264
650,0.048362847
651,0.05123148
652,0.012345952
653,0.0074411067
654,0.9916339
655,0.2089088
656,0.82723606
657,0.058685943
658,0.07379253
659,0.97961456
660,0.8252309
661,0.11795215
662,0.12205188
663,0.9988549
664,0.9999485
665,0.006369344
666,0.06164265
667,0.06851687
668,0.9999521
669,0.77196103
670,0.18414074
671,0.06746575
672,0.9136229
673,0.124998
674,0.51635385
675,0.9998209
676,0.14735053
677,0.015639465
678,0.03592218
679,0.7444091
680,0.3473333
681,0.99894696
682,0.0810014
683,0.9416792
684,0.99882096
685,0.034736887
686,0.39601296
687,0.8005472
688,0.8856621
689,0.9992993
690,0.2617325
691,0.39601296
692,0.97784525
693,0.99922407
694,0.022475615
695,0.05890989
696,0.10188192
697,0.007402461
698,0.0002208568
699,0.013102754
700,0.9997683
701,0.06240044
702,0.22247952
703,0.059095893
704,0.01990533
705,0.037903424
706,0.042577703
707,0.04060473
708,0.1964734
709,0.9983571
710,0.9984889
711,0.9981275
712,0.13460301
713,0.1964734
714,0.99955577
715,0.040074784
716,0.9996141
717,0.28924066
718,0.99909246
719,0.47916305
720,0.16452764
721,0.42191902
722,0.34453413
723,0.99715793
724,0.10214136
725,0.21644147
726,0.99617356
727,0.028341994
728,0.0953948
729,0.19917208
730,0.04897269
731,0.9988405
732,0.083229445
733,0.9996786
734,0.8343848
735,0.44101945
736,0.16535665
737,0.997971
738,0.19351189
739,0.016676188
740,0.008482039
741,0.010953645
742,0.06367072
743,0.015330528
744,0.017947778
745,0.05329843
746,0.19530682
747,0.06978465
748,0.38956624
749,0.109879225
750,0.04891099
751,0.02518206
752,0.09351815
753,0.010000868
754,0.029500868
755,0.9968802
756,0.09080702
757,0.031047283
758,0.012506236
759,0.0043496056
760,0.008952094
761,0.9944653
762,0.04672898
763,0.050163615
764,0.006395092
765,0.9916568
766,0.9712673
767,0.99637705
768,0.94158185
769,0.8487837
770,0.6206589
771,0.86320525
772,0.7766862
773,0.11212758
774,0.032183725
775,0.99680007
776,0.998528
777,0.90950733
778,0.22594497
779,0.9998448
780,0.92523175
781,0.51758105
782,0.6106471
783,0.016873328
784,0.72006017
785,0.123132996
786,0.9589672
787,0.5664545
788,0.029047742
789,0.9308726
790,0.9991386
791,0.93595916
792,0.034706477
793,0.047113277
794,0.04835543
795,0.059402164
796,0.25951383
797,0.606453
798,0.99009085
799,0.001445671
800,0.20365207
801,0.99822086
802,0.9993338
803,0.08772387
804,0.9989874
805,0.11654714
806,0.9989359
807,0.029717242
808,0.059764825
809,0.031967886
810,0.015870605
811,0.030288342
812,0.050182182
813,0.0074174814
814,0.110279344
815,0.012508469
816,0.02274958
817,0.004847003
818,0.033204123
819,0.019046934
820,0.03608059
821,0.059622355
822,0.06724917
823,0.03047679
824,0.024138367
825,0.008638095
826,0.104327224
827,0.044571243
828,0.46000665
829,0.009841843
830,0.06727366
831,0.041812368
832,0.15405051
833,0.011160404
834,0.1377512
835,0.11703192
836,0.353607
837,0.0048068073
838,0.0605753
839,0.021689598
840,0.15484165
841,0.40965545
842,0.014327223
843,0.006920145
844,0.28131628
845,0.067184344
846,0.14080085
847,0.09901363
848,0.011588429
849,0.08823025
850,0.066752106
851,0.018818373
852,0.05057147
853,0.9665308
854,0.011004283
855,0.20133653
856,0.9973158
857,0.99945563
858,0.99711454
859,0.9959728
860,0.9981674
861,0.99978405
862,0.15447372
863,0.99528223
864,0.9215821
865,0.43048835
866,0.035903838
867,0.9967577
868,0.9974947
869,0.9599654
870,0.36242038
871,0.059899475
872,0.9624673
873,0.62839735
874,0.12431304
875,0.028934203
876,0.04702417
877,0.8193521
878,0.0143879615
879,0.01375817
880,0.20288397
881,0.021124743
882,0.06090507
883,0.30332065
884,0.009849987
885,0.01279856
886,0.16918519
887,0.09438893
888,0.10045933
889,0.036662653
890,0.7072281
891,0.5484747
892,0.26960215
893,0.26211572
894,0.0007525245
895,0.094193466
896,0.03653819
897,0.11330195
898,0.06453935
899,0.025516987
900,0.31690663
901,0.034482874
902,0.009601849
903,0.0943857
904,0.3643864
905,0.02941125
906,0.025447447
907,0.011750242
908,0.99962664
909,0.03957299
910,0.99241215
911,0.681033
912,0.08794106
913,0.023740979
914,0.14212249
915,0.008752315
916,0.042417802
917,0.045315724
918,0.10748293
919,0.04501702
920,0.22363083
921,0.96614677
922,0.9368755
923,0.012283153
924,0.993053
925,0.08632997
926,0.7099595
927,0.078851596
928,0.0035872464
929,0.12727116
930,0.01123276
931,0.1339064
932,0.26013562
933,0.49257475
934,0.22541633
935,0.9974251
936,0.998979
937,0.058783904
938,0.9526653
939,0.08457098
940,0.09221699
941,0.9990626
942,0.9981312
943,0.99891317
944,0.9999199
945,0.99986446
946,0.99984
947,0.9986926
948,0.9914268
949,0.9971257
950,0.9959896
951,0.99845016
952,0.9976547
953,0.106237926
954,0.035642274
955,0.38396686
956,0.16691205
957,0.04812836
958,0.17641427
959,0.97682095
960,0.3691
961,0.02888359
962,0.07833374
963,0.9997696
964,0.03509704
965,0.01872988
966,0.99969614
967,0.026896812
968,0.37947512
969,0.042199247
970,0.030352987
971,0.02888359
972,0.009104758
973,0.022661595
974,0.0010202286
975,0.026951306
976,0.011828727
977,0.01360534
978,0.029656077
979,0.004635624
980,0.066708654
981,0.9996544
982,0.96511966
983,0.07244361
984,0.13018087
985,0.9980564
986,0.27550653
987,0.2568452
988,0.19985072
989,0.22247188
990,0.011000682
991,0.07135726
992,0.16008456
993,0.010482773
994,0.004086135
995,0.15819012
996,0.12696913
997,0.13052237
998,0.9403942
999,0.022638604
1000,0.97594655
1001,0.56241626
1002,0.24824466
1003,0.2573435
1004,0.075585686
1005,0.2573435
1006,0.054751094
1007,0.018334137
1008,0.94845635
1009,0.016046235
1010,0.009968707
1011,0.03702083
1012,0.9977022
1013,0.6589547
1014,0.17019726
1015,0.46247387
1016,0.11630089
1017,0.58615834
1018,0.02137897
1019,0.2573435
1020,0.0030223255
1021,0.11914534
1022,0.03257642
1023,0.045717426
1024,0.55243474
1025,0.91518635
1026,0.05985568
1027,0.36289302
1028,0.2943497
1029,0.32765397
1030,0.99931717
1031,0.72654665
1032,0.023161814
1033,0.43897074
1034,0.03278789
1035,0.9798345
1036,0.4931598
1037,0.053713694
1038,0.0578241
1039,0.99997425
1040,0.048975278
1041,0.9998721
1042,0.11228835
1043,0.99941087
1044,0.11062374
1045,0.18881655
1046,0.050603326
1047,0.08603812
1048,0.4190273
1049,0.0079957675
1050,0.25385687
1051,0.11062374
1052,0.9995352
1053,0.08444028
1054,0.99967635
1055,0.999546
1056,0.999094
1057,0.99997365
1058,0.95627284
1059,0.99563354
1060,0.9990576
1061,0.99870706
1062,0.9992912
1063,0.2729841
1064,0.9999809
1065,0.9999368
1066,0.99977034
1067,0.9990289
1068,0.9964275
1069,0.99978536
1070,0.9984251
1071,0.9987656
1072,0.99977034
1073,0.99534374
1074,0.99999
1075,0.023390284
1076,0.06859669
1077,0.007104658
1078,0.018989928
1079,0.045399584
1080,0.32027224
1081,0.17303221
1082,0.023104789
1083,0.03131408
1084,0.18506399
1085,0.27397946
1086,0.024116995
1087,0.9926017
1088,0.40838864
1089,0.029075373
1090,0.94803584
1091,0.14880072
1092,0.30164412
1093,0.16302328
1094,0.049841262
1095,0.11612235
1096,0.11218202
1097,0.019570163
1098,0.06423452
1099,0.08829058
1100,0.99996364
1101,0.033427104
1102,0.078433186
1103,0.06692393
1104,0.04837326
1105,0.039931554
1106,0.023954904
1107,0.19041827
1108,0.094784945
1109,0.04613281
1110,0.85860795
1111,0.17972992
1112,0.033141866
1113,0.010082592
1114,0.068945296
1115,0.018128458
1116,0.044564035
1117,0.31925023
1118,0.23873056
1119,0.98922193
1120,0.9998049
1121,0.3329639
1122,0.030772882
1123,0.1414014
1124,0.99965656
1125,0.019808764
1126,0.023114823
1127,0.31154472
1128,0.9999416
1129,0.9993038
1130,0.10698664
1131,0.032584447
1132,0.9995408
1133,0.9382504
1134,0.569198
1135,0.053701516
1136,0.46278045
1137,0.15163378
1138,0.14116898
1139,0.03487815
1140,0.9931853
1141,0.17660609
1142,0.29733586
1143,0.02038522
1144,0.077358365
1145,0.026493365
1146,0.9994086
1147,0.9992526
1148,0.2030567
1149,0.9931853
1150,0.9769032
1151,0.059734114
1152,0.0075329896
1153,0.58253807
1154,0.8730895
1155,0.72177833
1156,0.5210519
1157,0.0008084599
1158,0.019215977
1159,0.57822394
1160,0.018672537
1161,0.70155245
1162,0.21504776
1163,0.58253807
1164,0.54053223
1165,0.6871653
1166,0.28412262
1167,0.68536234
1168,0.120595716
1169,0.07825821
1170,0.9920358
1171,0.2019327
1172,0.68536234
1173,0.68536234
1174,0.68536234
1175,0.42555076
1176,0.16864246
1177,0.996802
1178,0.04974433
1179,0.98864204
1180,0.47636378
1181,0.30148393
1182,0.78468204
1183,0.9952171
1184,0.9996294
1185,0.10335869
1186,0.13167995
1187,0.04208558
1188,0.034761924
1189,0.9994646
1190,0.17832072
1191,0.9994646
1192,0.03775059
1193,0.013353722
1194,0.064907916
1195,0.9994646
1196,0.015397551
1197,0.09837179
1198,0.016861094
1199,0.0198702
1200,0.11785508
1201,0.014832505
1202,0.051233057
1203,0.93511605
1204,0.99902046
1205,0.23198025
1206,0.12766029
1207,0.9931498
1208,0.34708917
1209,0.9984652
1210,0.18403636
1211,0.9641852
1212,0.025830438
1213,0.16337167
1214,0.9997905
1215,0.99905854
1216,0.9990392
1217,0.9982805
1218,0.022678208
1219,0.53034925
1220,0.9480816
1221,0.005884914
1222,0.010625307
1223,0.060928084
1224,0.122583345
1225,0.11286799
1226,0.13096972
1227,0.8359586
1228,0.97421867
1229,0.035718936
1230,0.07576438
1231,0.9999924
1232,0.9998779
1233,0.99719065
1234,0.99719065
1235,0.17013772
1236,0.999767
1237,0.13699205
1238,0.16414039
1239,0.45276564
1240,0.14504887
1241,0.99936897
1242,0.027830468
1243,0.9988192
1244,0.99719065
1245,0.09852644
1246,0.99967563
1247,0.9991297
1248,0.11885609
1249,0.17786308
1250,0.95759994
1251,0.9430005
1252,0.9996438
1253,0.99945456
1254,0.98555297
1255,0.9523457
1256,0.9860529
1257,0.99916124
1258,0.96331733
1259,0.99969935
1260,0.08584541
1261,0.029589018
1262,0.009614537
1263,0.031017145
1264,0.006533273
1265,0.038095176
1266,0.04968129
1267,0.015296676
1268,0.004182816
1269,0.025755683
1270,0.024476804
1271,0.003340482
1272,0.01162743
1273,0.041284375
1274,0.013994648
1275,0.037305433
1276,0.008845628
1277,0.01653151
1278,0.24255933
1279,0.99962735
1280,0.9992028
1281,0.99962735
1282,0.9998604
1283,0.015846707
1284,0.99995863
1285,0.061497793
1286,0.012226489
1287,0.020832563
1288,0.9994634
1289,0.041265793
1290,0.14621575
1291,0.032378472
1292,0.21764198
1293,0.016302371
1294,0.018388346
1295,0.21198015
1296,0.3063852
1297,0.47649994
1298,0.118147835
1299,0.118147835
1300,0.012264925
1301,0.3372702
1302,0.3372702
1303,0.118147835
1304,0.6122159
1305,0.0007084541
1306,0.14908136
1307,0.78933626
1308,0.8062259
1309,0.035811864
1310,0.991833
1311,0.9987301
1312,0.01284412
1313,0.122038126
1314,0.96998805
1315,0.9952171
1316,0.99965465
1317,0.99978584
1318,0.05014662
1319,0.99406624
1320,0.9991424
1321,0.9892107
1322,0.9983708
1323,0.89458275
1324,0.9957963
1325,0.15771013
1326,0.98863363
1327,0.9987469
1328,0.71373796
1329,0.9985587
1330,0.9981335
1331,0.2866959
1332,0.052199982
1333,0.0113859605
1334,0.004371347
1335,0.016446535
1336,0.005706508
1337,0.052288447
1338,0.003788838
1339,0.032796614
1340,0.012379889
1341,0.008376904
1342,0.023510521
1343,0.13569508
1344,0.010022864
1345,0.014938781
1346,0.010184827
1347,0.014412243
1348,0.014563507
1349,0.005706508
1350,0.031831592
1351,0.014835258
1352,0.9932382
1353,0.02652816
1354,0.0062922603
1355,0.99388593
1356,0.015183623
1357,0.05703198
1358,0.014436077
1359,0.0034535744
1360,0.01607291
1361,0.03926552
1362,0.00040692362
1363,0.0051222444
1364,0.0037348699
1365,0.023018776
1366,0.05446671
1367,0.09093201
1368,0.021323651
1369,0.2063376
1370,0.056214944
1371,0.021323651
1372,0.4368542
1373,0.16094558
1374,0.06279792
1375,0.79273397
1376,0.81648123
1377,0.01088683
1378,0.9929181
1379,0.9920614
1380,0.99974626
1381,0.6716773
1382,0.9997876
1383,0.9759209
1384,0.012360286
1385,0.055509876
1386,0.89300835
1387,0.10348637
1388,0.08405592
1389,0.99974626
1390,0.99984586
1391,0.9997454
1392,0.9995351
1393,0.018897908
1394,0.6986075
1395,0.02219331
1396,0.77723527
1397,0.25822666
1398,0.50730103
1399,0.05223309
1400,0.022171536
1401,0.24899942
1402,0.040133033
1403,0.06850296
1404,0.82538635
1405,0.05500456
1406,0.028321298
1407,0.2337802
1408,0.0043615974
1409,0.17337236
1410,0.43766958
1411,0.061731096
1412,0.04367882
1413,0.04986685
1414,0.26672885
1415,0.9992674
1416,0.0393179
1417,0.0393179
1418,0.017466208
1419,0.81441087
1420,0.0101663275
1421,0.16820732
1422,0.99894685
1423,0.9761277
1424,0.04367882
1425,0.333869
1426,0.009149759
1427,0.13572164
1428,0.110612854
1429,0.9830194
1430,0.99957734
1431,0.054019317
1432,0.99694806
1433,0.07452513
1434,0.98733985
1435,0.9998841
1436,0.9929046
1437,0.94782996
1438,0.9953526
1439,0.9989575
1440,0.9996842
1441,0.9998349
1442,0.99943095
1443,0.9971397
1444,0.9366102
1445,0.9997099
1446,0.9995846
1447,0.8756928
1448,0.99969006
1449,0.9998185
1450,0.10802036
1451,0.06047246
1452,0.35707703
1453,0.9805139
1454,0.07024436
1455,0.014004639
1456,0.9869407
1457,0.99825805
1458,0.0013486576
1459,0.9988707
1460,0.999706
1461,0.99930286
1462,0.78653795
1463,0.9974807
1464,0.065968364
1465,0.058025
1466,0.0011864189
1467,0.19340178
1468,0.0021069238
1469,0.054028064
1470,0.0754487
1471,0.037710957
1472,0.02877116
1473,0.07069048
1474,0.03172783
1475,0.06837597
1476,0.3029536
1477,0.99616927
1478,0.004975105
1479,0.0055429186
1480,0.23503451
1481,0.021992723
1482,0.010179699
1483,0.010137859
1484,0.9790723
1485,0.9988286
1486,0.09193188
1487,0.00608505
1488,0.00031899428
1489,0.021992723
1490,0.22367522
1491,0.22539862
1492,0.03041515
1493,0.59111357
1494,0.9993187
1495,0.03434704
1496,0.03434704
1497,0.032460857
1498,0.9766337
1499,0.056958225
1500,0.05262215
1501,0.9999839
1502,0.050919257
1503,0.25243622
1504,0.064980134
1505,0.9945103
1506,0.0098400675
1507,0.77811486
1508,0.26294532
1509,0.9936174
1510,0.13717778
1511,0.030625183
1512,0.97986645
1513,0.97404027
1514,0.14413658
1515,0.9982345
1516,0.9982345
1517,0.97794014
1518,0.2615115
1519,0.05630165
1520,0.04851685
1521,0.017842421
1522,0.9938624
1523,0.99327165
1524,0.98202765
1525,0.99089336
1526,0.42943683
1527,0.016564194
1528,0.77044666
1529,0.22785343
1530,0.041363064
1531,0.9825538
1532,0.9987413
1533,0.99212426
1534,0.99968195
1535,0.013392685
1536,0.954731
1537,0.954731
1538,0.9856125
1539,0.0038629784
1540,0.019578788
1541,0.025251215
1542,0.99998224
1543,0.998892
1544,0.954731
1545,0.18671669
1546,0.43146625
1547,0.9060731
1548,0.99974376
1549,0.7390041
1550,0.0122234365
1551,0.13327858
1552,0.07616208
1553,0.32353637
1554,0.030915964
1555,0.18228972
1556,0.09063862
1557,0.018056078
1558,0.037188638
1559,0.013001881
1560,0.25332746
1561,0.15379645
1562,0.054389764
1563,0.11076598
1564,0.079279244
1565,0.3015499
1566,0.025687464
1567,0.042505488
1568,0.05077583
1569,0.02101718
1570,0.78041404
1571,0.2763525
1572,0.011882304
1573,0.0016716714
1574,0.13521051
1575,0.8857229
1576,0.043881863
1577,0.058359925
1578,0.021274256
1579,0.14068316
1580,0.11241494
1581,0.04531985
1582,0.30091426
1583,0.02607074
1584,0.13695663
1585,0.6425103
1586,0.99780935
1587,0.023151407
1588,0.9983481
1589,0.20430866
1590,0.99780935
1591,0.9971718
1592,0.45755297
1593,0.085886866
1594,0.9996494
1595,0.75281024
1596,0.9822174
1597,0.99859947
1598,0.9999585
1599,0.2608306
1600,0.99973506
1601,0.2670967
1602,0.35660625
1603,0.24773563
1604,0.2561461
1605,0.005134375
1606,0.3732833
1607,0.92959195
1608,0.26647186
1609,0.48671934
1610,0.9992842
1611,0.7850421
1612,0.99909496
1613,0.06674015
1614,0.009409279
1615,0.9956707
1616,0.20201838
1617,0.99751234
1618,0.04863788
1619,0.37394252
1620,0.9303048
1621,0.044516277
1622,0.8824555
1623,0.4992057
1624,0.00948299
1625,0.021522608
1626,0.02970967
1627,0.008927849
1628,0.043837883
1629,0.0070047006
1630,0.010084096
1631,0.0062094056
1632,0.027500268
1633,0.025032077
1634,0.03807373
1635,0.036300823
1636,0.23095314
1637,0.15095848
1638,0.0070436997
1639,0.0477356
1640,0.023200043
1641,0.5275488
1642,0.08018085
1643,0.009162933
1644,0.1953854
1645,0.019319452
1646,0.036107756
1647,0.029802931
1648,0.02848906
1649,0.013981061
1650,0.11007904
1651,0.4077886
1652,0.73665375
1653,0.99854434
1654,0.99749076
1655,0.2658865
1656,0.11572739
1657,0.2658865
1658,0.9957838
1659,0.2658865
1660,0.11572739
1661,0.99967897
1662,0.99762076
